market,region,district,date,commodity,price_type,price,currency,source
Nana Bosomah,Bono,Sunyani Municipal,2025-08-31,Meat (chicken),Retail,52.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-31,Peppers (dried),Retail,83.33,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-31,Peppers (fresh),Retail,50.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-31,Soybeans,Retail,12.5,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Cowpeas (white),Retail,15.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Gari,Retail,8.62,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Maize,Retail,4.64,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Maize (yellow),Retail,4.64,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Millet,Retail,10.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Onions,Retail,62.5,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Peppers (dried),Retail,66.66,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Peppers (fresh),Retail,33.33,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Rice (imported),Retail,15.52,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Rice (local),Retail,13.39,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Sorghum,Retail,7.31,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Soybeans,Retail,12.94,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Tomatoes (local),Retail,6.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Yam,Retail,16.14,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-08-31,Yam (puna),Retail,30.38,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Cassava,Retail,3.17,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Cowpeas (white),Retail,12.54,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Eggplants,Retail,17.64,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Gari,Retail,9.96,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Maize,Retail,3.89,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Maize (yellow),Retail,4.01,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Millet,Retail,11.79,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Onions,Retail,13.32,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Peppers (dried),Retail,75.56,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Peppers (fresh),Retail,38.58,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Plantains (apentu),Retail,18.65,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Rice (imported),Retail,15.62,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Rice (local),Retail,11.04,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Sorghum,Retail,9.25,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Tomatoes (local),Retail,11.13,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Yam,Retail,8.99,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-09-01,Yam (puna),Retail,19.17,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Cassava,Retail,6.11,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Cassava,Wholesale,4.17,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Cowpeas (white),Retail,19.99,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Cowpeas (white),Wholesale,15.38,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Eggplants,Retail,14.29,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Eggplants,Wholesale,11.9,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Eggs,Retail,68.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Eggs,Wholesale,65.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Gari,Retail,10.42,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Gari,Wholesale,8.57,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Maize,Retail,8.07,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Maize,Wholesale,7.2,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Maize (yellow),Retail,7.95,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Meat (chicken),Retail,55.56,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Meat (chicken),Wholesale,50.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Millet,Retail,12.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Millet,Wholesale,10.33,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Onions,Retail,25.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Onions,Wholesale,20.83,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Peppers (dried),Retail,90.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Peppers (dried),Wholesale,70.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Peppers (fresh),Retail,23.33,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Peppers (fresh),Wholesale,13.51,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Plantains (apem),Retail,10.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Plantains (apem),Wholesale,5.47,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Plantains (apentu),Retail,9.68,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Plantains (apentu),Wholesale,5.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Rice (imported),Retail,21.87,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Rice (imported),Wholesale,35.67,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Rice (local),Retail,12.75,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Rice (local),Wholesale,10.86,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Sorghum,Retail,10.42,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Sorghum,Wholesale,8.85,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Soybeans,Retail,9.62,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Soybeans,Wholesale,8.89,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Tomatoes (local),Retail,10.28,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Tomatoes (local),Wholesale,5.11,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Tomatoes (navrongo),Retail,16.19,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Tomatoes (navrongo),Wholesale,10.83,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Yam (puna),Retail,10.56,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-09-01,Yam (puna),Wholesale,6.46,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Cowpeas (white),Wholesale,18.75,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Eggplants,Wholesale,31.82,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Eggs,Wholesale,70.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Gari,Wholesale,20.95,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Maize,Wholesale,14.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Maize (yellow),Wholesale,14.67,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Millet,Wholesale,17.39,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Onions,Wholesale,23.08,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Peppers (dried),Wholesale,57.78,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Peppers (fresh),Wholesale,48.71,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Plantains (apem),Wholesale,52.56,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Plantains (apentu),Wholesale,32.14,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Rice (imported),Wholesale,27.53,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Rice (local),Wholesale,25.07,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Sorghum,Wholesale,17.39,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Soybeans,Wholesale,20.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Tomatoes (local),Wholesale,8.04,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Tomatoes (navrongo),Wholesale,17.65,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-01,Yam (puna),Wholesale,29.61,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Cassava,Retail,6.72,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Cowpeas (white),Retail,35.0,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Eggplants,Retail,23.15,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Eggs,Retail,57.5,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Gari,Retail,13.36,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Maize,Retail,5.53,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Maize (yellow),Retail,6.25,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Meat (chicken),Retail,43.0,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Millet,Retail,21.46,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Onions,Retail,15.56,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Peppers (dried),Retail,111.14,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Peppers (fresh),Retail,55.64,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Plantains (apem),Retail,20.24,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Plantains (apentu),Retail,15.09,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Rice (imported),Retail,18.64,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Rice (local),Retail,21.29,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Soybeans,Retail,18.64,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Tomatoes (local),Retail,20.83,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Tomatoes (navrongo),Retail,16.67,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-09-03,Yam (puna),Retail,12.77,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Cowpeas (white),Retail,25.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Eggplants,Retail,61.11,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Eggs,Retail,75.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Gari,Retail,20.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Maize,Retail,12.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Maize (yellow),Retail,13.33,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Meat (chicken),Retail,52.33,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Millet,Retail,22.5,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Onions,Retail,36.19,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Peppers (dried),Retail,66.67,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Peppers (fresh),Retail,37.78,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Plantains (apem),Retail,62.5,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Plantains (apentu),Retail,37.5,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Rice (imported),Retail,24.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Rice (local),Retail,22.67,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Sorghum,Retail,22.5,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Soybeans,Retail,21.67,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Tomatoes (local),Retail,10.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Tomatoes (navrongo),Retail,19.45,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-09-03,Yam (puna),Retail,40.95,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Cowpeas (white),Retail,32.22,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Eggplants,Retail,21.65,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Gari,Retail,22.78,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Maize,Retail,6.92,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Maize (yellow),Retail,7.84,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Millet,Retail,20.0,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Onions,Retail,25.75,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Peppers (fresh),Retail,27.2,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Plantains (apem),Retail,19.63,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Plantains (apentu),Retail,13.78,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Rice (imported),Retail,32.08,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Rice (local),Retail,26.53,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Tomatoes (local),Retail,6.84,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Tomatoes (navrongo),Retail,17.17,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Yam,Retail,11.03,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-04,Yam (puna),Retail,8.95,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Eggplants,Retail,16.67,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Eggplants,Wholesale,13.33,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Eggs,Retail,55.0,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Eggs,Wholesale,55.0,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Gari,Retail,12.5,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Gari,Wholesale,10.94,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Onions,Retail,20.0,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Onions,Wholesale,19.17,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Peppers (fresh),Retail,20.59,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Peppers (fresh),Wholesale,11.76,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Plantains (apentu),Retail,28.85,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Plantains (apentu),Wholesale,25.0,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Tomatoes (local),Retail,14.57,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Tomatoes (local),Wholesale,11.76,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Yam (puna),Retail,14.29,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-09-04,Yam (puna),Wholesale,10.0,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Cassava,Retail,2.59,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Cowpeas (white),Retail,17.29,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Eggplants,Retail,16.99,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Eggs,Retail,64.33,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Gari,Retail,12.17,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Maize,Retail,6.75,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Maize (yellow),Retail,6.92,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Meat (chicken),Retail,41.67,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Millet,Retail,12.17,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Onions,Retail,17.17,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Peppers (dried),Retail,116.67,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Peppers (fresh),Retail,23.77,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Plantains (apem),Retail,18.28,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Plantains (apentu),Retail,17.68,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Rice (imported),Retail,16.83,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Rice (local),Retail,12.09,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Sorghum,Retail,9.26,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Soybeans,Retail,8.89,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Tomatoes (navrongo),Retail,17.92,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Yam,Retail,9.22,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-09-04,Yam (puna),Retail,11.24,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Cowpeas (white),Retail,15.33,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Eggplants,Retail,7.24,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Eggs,Retail,78.33,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Gari,Retail,8.62,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Maize,Retail,4.64,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Maize (yellow),Retail,4.64,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Millet,Retail,10.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Onions,Retail,86.11,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Peppers (dried),Retail,58.97,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Peppers (fresh),Retail,34.94,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Rice (imported),Retail,15.52,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Rice (local),Retail,14.65,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Sorghum,Retail,9.36,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Soybeans,Retail,12.94,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Tomatoes (local),Retail,6.67,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Tomatoes (navrongo),Retail,6.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Yam,Retail,16.67,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-09-04,Yam (puna),Retail,30.67,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Cowpeas (white),Wholesale,21.44,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Eggplants,Wholesale,23.18,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Eggs,Wholesale,65.0,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Gari,Wholesale,10.47,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Maize,Wholesale,7.51,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Maize (yellow),Wholesale,8.06,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Meat (chicken),Wholesale,22.25,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Millet,Wholesale,16.02,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Onions,Wholesale,31.47,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Peppers (dried),Wholesale,21.78,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Peppers (fresh),Wholesale,43.07,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Plantains (apem),Wholesale,13.42,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Plantains (apentu),Wholesale,12.78,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Rice (imported),Wholesale,16.8,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Rice (local),Wholesale,15.82,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Soybeans,Wholesale,16.63,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Tomatoes (local),Wholesale,11.2,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Tomatoes (navrongo),Wholesale,32.24,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-09-05,Yam,Wholesale,5.33,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-09-05,Cassava,Retail,3.67,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-09-05,Cassava,Wholesale,2.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-09-05,Cowpeas (white),Retail,16.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-09-05,Eggplants,Retail,16.05,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-09-05,Gari,Retail,12.5,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-09-05,Maize,Retail,4.29,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-09-05,Maize,Wholesale,3.75,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-09-05,Maize (yellow),Retail,4.29,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-09-05,Maize (yellow),Wholesale,3.75,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-09-05,Millet,Retail,12.5,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-09-05,Onions,Retail,12.33,GHS,MoFA SRID
