countryiso3,date,admin1,admin2,market,latitude,longitude,category,commodity,unit,pricetype,currency,price
GHA,11/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,214.59
GHA,11/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,145.43
GHA,11/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,541.32
GHA,11/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,35.47
GHA,11/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Onions,73 KG,Wholesale,GHS,13.11
GHA,11/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Peppers (dried),16 KG,Wholesale,GHS,15.99
GHA,11/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,241.42
GHA,11/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,76.95
GHA,11/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,18.2
GHA,11/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,21.65
GHA,11/15/2020,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,304.24
GHA,11/15/2020,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,925.67
GHA,11/15/2020,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,138.8
GHA,11/15/2020,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,250.56
GHA,11/15/2020,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,46.44
GHA,11/15/2020,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,41.37
GHA,11/15/2020,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Yam,KG,Retail,GHS,5.67
GHA,11/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Cassava,91 KG,Wholesale,GHS,393.17
GHA,11/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Gari,KG,Retail,GHS,6.45
GHA,11/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Maize,100 KG,Wholesale,GHS,113.37
GHA,11/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Yam,250 KG,Wholesale,GHS,435
GHA,11/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Yam (puna),250 KG,Wholesale,GHS,263.13
GHA,11/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,196.39
GHA,11/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,848.15
GHA,11/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,58.92
GHA,11/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,147.86
GHA,11/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,248.93
GHA,11/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,23.87
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Cassava,91 KG,Wholesale,GHS,480.32
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Gari,68 KG,Wholesale,GHS,301.05
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Millet,93 KG,Wholesale,GHS,266.46
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,202.29
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,262.29
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Yam,250 KG,Wholesale,GHS,222.5
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Yam (puna),250 KG,Wholesale,GHS,189.59
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,128.39
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,369.88
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,202.69
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,102.05
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Onions,73 KG,Wholesale,GHS,13.17
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Peppers (dried),16 KG,Wholesale,GHS,40.79
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,256.1
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,20.57
GHA,11/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,16.14
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Cassava,91 KG,Wholesale,GHS,575.1
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Maize,100 KG,Wholesale,GHS,231.25
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Millet,93 KG,Wholesale,GHS,414.13
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Rice (local),KG,Retail,GHS,10.11
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,492.2
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,764.35
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,345.09
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,54.69
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Onions,KG,Retail,GHS,13.38
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Peppers (dried),16 KG,Wholesale,GHS,50.28
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,254.18
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,351.88
GHA,11/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,48.66
GHA,11/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Millet,93 KG,Wholesale,GHS,286.63
GHA,11/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Maize,100 KG,Wholesale,GHS,121.46
GHA,11/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,215.21
GHA,11/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Maize,100 KG,Wholesale,GHS,137.04
GHA,11/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Millet,93 KG,Wholesale,GHS,295.28
GHA,11/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,vegetables and fruits,Eggplants,27 KG,Wholesale,GHS,33.54
GHA,11/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,267.39
GHA,11/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,28.89
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Cassava,91 KG,Wholesale,GHS,656.24
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Gari,68 KG,Wholesale,GHS,399.55
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Maize,100 KG,Wholesale,GHS,192.93
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,289.43
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,203.13
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,203.55
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,686.53
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,139.1
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,65.86
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Peppers (dried),16 KG,Wholesale,GHS,46.73
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,473.43
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Peppers (fresh),KG,Retail,GHS,4.09
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,156.95
GHA,12/15/2020,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,17.11
GHA,12/15/2020,ASHANTI,OBUASI MUNICIPAL,Obuasi,6.2,-1.67,vegetables and fruits,Peppers (fresh),KG,Retail,GHS,0.76
GHA,12/15/2020,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Cassava,91 KG,Wholesale,GHS,772.01
GHA,12/15/2020,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,222.22
GHA,12/15/2020,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,259.26
GHA,12/15/2020,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,176.48
GHA,12/15/2020,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,587.54
GHA,12/15/2020,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,28.24
GHA,12/15/2020,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,249.63
GHA,12/15/2020,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,127.83
GHA,12/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Cassava,91 KG,Wholesale,GHS,567.5
GHA,12/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Gari,68 KG,Wholesale,GHS,328.06
GHA,12/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,238.71
GHA,12/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Yam,250 KG,Wholesale,GHS,403
GHA,12/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,189.02
GHA,12/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,460.27
GHA,12/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,36.32
GHA,12/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Onions,73 KG,Wholesale,GHS,11.64
GHA,12/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Peppers (dried),16 KG,Wholesale,GHS,19.2
GHA,12/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,256.5
GHA,12/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,223.04
GHA,12/15/2020,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,84.18
GHA,12/15/2020,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Millet,93 KG,Wholesale,GHS,458.8
GHA,12/15/2020,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,596.67
GHA,12/15/2020,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,41.7
GHA,12/15/2020,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,38.31
GHA,12/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Cassava,91 KG,Wholesale,GHS,390.77
GHA,12/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,cereals and tubers,Maize,100 KG,Wholesale,GHS,111
GHA,12/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,406.32
GHA,12/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,854.83
GHA,12/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,267.14
GHA,12/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,22.58
GHA,12/15/2020,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.08,-0.25,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,24.32
GHA,12/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Cassava,91 KG,Wholesale,GHS,550.58
GHA,12/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Gari,68 KG,Wholesale,GHS,265.37
GHA,12/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,198.73
GHA,12/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,570.36
GHA,12/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,375.68
GHA,12/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,92.35
GHA,12/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Onions,73 KG,Wholesale,GHS,14.57
GHA,12/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Peppers (dried),16 KG,Wholesale,GHS,35.36
GHA,12/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,186.11
GHA,12/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,242.1
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Cassava,91 KG,Wholesale,GHS,555.97
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Millet,93 KG,Wholesale,GHS,445.34
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Rice (local),KG,Retail,GHS,10.44
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,506.82
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,400.18
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,730.3
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,552.83
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,80.29
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Peppers (dried),16 KG,Wholesale,GHS,56.11
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,264.5
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,344.93
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,59.41
GHA,12/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,69.77
GHA,12/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Maize,100 KG,Wholesale,GHS,134.62
GHA,12/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Millet,93 KG,Wholesale,GHS,286.15
GHA,12/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Millet,93 KG,Wholesale,GHS,275.97
GHA,12/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,245.95
GHA,12/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Maize,100 KG,Wholesale,GHS,175.31
GHA,12/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Millet,93 KG,Wholesale,GHS,258.92
GHA,12/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,36.67
GHA,12/15/2020,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Millet,93 KG,Wholesale,GHS,334.8
GHA,12/15/2020,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,230.58
GHA,12/15/2020,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Yam,KG,Retail,GHS,11.54
GHA,12/15/2020,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,vegetables and fruits,Tomatoes (local),KG,Retail,GHS,69.04
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Cassava,91 KG,Wholesale,GHS,940.04
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Gari,68 KG,Wholesale,GHS,194.53
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize,100 KG,Wholesale,GHS,248
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,269.93
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Millet,93 KG,Wholesale,GHS,465.39
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,234.8
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,267.2
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,546.83
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,333.55
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,604.33
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs","Fish (mackerel, fresh)",KG,Retail,GHS,6.86
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,58.83
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,pulses and nuts,Cowpeas (white),109 KG,Wholesale,GHS,836.43
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,pulses and nuts,Soybeans,109 KG,Wholesale,GHS,359.79
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Eggplants,27 KG,Wholesale,GHS,21.64
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Onions,73 KG,Wholesale,GHS,17.45
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Peppers (dried),16 KG,Wholesale,GHS,28.58
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Peppers (dried),KG,Retail,GHS,6.58
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,331.95
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,583.39
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,124.01
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,32.95
GHA,12/15/2020,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,35.98
